ticker,company,sector,financial_year,revenue_cr,expenses_cr,operating_profit_cr,operating_margin_pct_reported,interest_cr,depreciation_cr,profit_before_tax_cr,tax_pct_reported,net_profit_cr,eps_rs,dividend_payout_pct,equity_capital_cr,reserves_cr,equity_cr,borrowings_cr,deposits_cr,other_liabilities_cr,total_liabilities_cr,fixed_assets_cr,cwip_cr,investments_cr,other_assets_cr,total_assets_cr,operating_cash_flow_cr,investing_cash_flow_cr,financing_cash_flow_cr,net_cash_flow_cr,free_cash_flow_cr
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2018,13502.0,3288.0,3805.0,28.0,6409.0,37.0,3896.0,35.0,2549.0,20.14,10.0,227.0,13463.0,13690.0,82131.0,,1539.0,97360.0,122.0,-0.0,2456.0,94782.0,97360.0,-13142.0,86.0,13014.0,-42.0,-13208.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2019,15536.0,4171.0,3801.0,24.0,7564.0,43.0,3778.0,32.0,2576.0,20.36,11.0,227.0,15736.0,15963.0,87914.0,,1542.0,105419.0,147.0,-0.0,4126.0,101146.0,105419.0,-5535.0,-76.0,5550.0,-62.0,-5611.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2020,16561.0,4683.0,3565.0,22.0,8313.0,141.0,3439.0,27.0,2512.0,19.86,5.0,227.0,17915.0,18142.0,94735.0,,1389.0,114266.0,489.0,-0.0,2936.0,110841.0,114266.0,-2464.0,-55.0,4579.0,2060.0,-2519.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2021,17422.0,4932.0,3402.0,20.0,9089.0,137.0,3278.0,24.0,2499.0,17.71,18.0,253.0,21464.0,21717.0,106546.0,,1647.0,129910.0,437.0,-0.0,3347.0,126126.0,129910.0,-4239.0,-25.0,12226.0,7962.0,-4264.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2022,19255.0,5816.0,3666.0,19.0,9773.0,135.0,3549.0,24.0,2721.0,20.12,20.0,271.0,25824.0,26095.0,114846.0,,1328.0,142268.0,418.0,-0.0,6971.0,134879.0,142268.0,-8859.0,-34.0,8505.0,-388.0,-8893.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2023,30492.0,8706.0,8799.0,29.0,12987.0,601.0,8214.0,27.0,6020.0,32.11,22.0,374.0,43138.0,43512.0,164202.0,,2858.0,210573.0,3714.0,66.0,7430.0,199363.0,210573.0,-17625.0,5076.0,11820.0,-730.0,-17818.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2024,36388.0,10278.0,10523.0,29.0,15588.0,588.0,9960.0,26.0,7399.0,39.2,23.0,376.0,48571.0,48947.0,195496.0,,3823.0,248266.0,3718.0,-0.0,9472.0,235076.0,248266.0,-31101.0,-258.0,27609.0,-3750.0,-31361.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2025,43941.0,12279.0,13132.0,30.0,18529.0,645.0,12644.0,24.0,9576.0,50.81,19.0,376.0,56094.0,56470.0,234197.0,,3330.0,293998.0,2914.0,-0.0,15788.0,275296.0,293998.0,-43652.0,3630.0,44521.0,4499.0,-43903.0
SHRIRAMFIN.NS,Shriram Finance,Financial Services,2026,48135.0,12602.0,13947.0,29.0,21586.0,699.0,13300.0,25.0,10024.0,53.28,20.0,376.0,65542.0,65918.0,250692.0,,4764.0,321375.0,2635.0,-0.0,14993.0,303746.0,321375.0,-13281.0,-241.0,8587.0,-4936.0,-13475.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2015,27392.0,19498.0,7894.0,29.0,579.0,1195.0,6403.0,14.0,5476.0,21.92,14.0,207.0,25431.0,25638.0,8996.0,,14089.0,48723.0,12682.0,2039.0,2716.0,31286.0,48723.0,5616.0,-1502.0,-1187.0,2927.0,3316.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2016,28487.0,20313.0,8174.0,29.0,523.0,1038.0,6571.0,14.0,5658.0,18.89,5.0,241.0,32742.0,32983.0,8497.0,,13948.0,55428.0,15872.0,2175.0,1830.0,35550.0,55428.0,6686.0,-3949.0,-1889.0,848.0,3353.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2017,31578.0,21476.0,10102.0,32.0,400.0,1265.0,9048.0,13.0,7846.0,29.03,12.0,240.0,36400.0,36640.0,9832.0,,14624.0,61095.0,17675.0,2801.0,1192.0,39427.0,61095.0,7082.0,-4186.0,-2285.0,611.0,3492.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2018,26489.0,20858.0,5631.0,21.0,518.0,1500.0,3479.0,26.0,2542.0,8.73,23.0,240.0,38074.0,38314.0,10385.0,,15598.0,64297.0,18853.0,2465.0,7143.0,35837.0,64297.0,3907.0,-3104.0,-1539.0,-736.0,2013.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2019,29066.0,22689.0,6377.0,22.0,555.0,1753.0,3810.0,16.0,3208.0,11.11,25.0,240.0,41169.0,41409.0,10514.0,,12666.0,64590.0,21837.0,1411.0,7903.0,33439.0,64590.0,2196.0,-310.0,-2731.0,-844.0,-966.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2020,32838.0,25855.0,6983.0,21.0,303.0,2053.0,5010.0,16.0,4172.0,15.69,25.0,240.0,45025.0,45265.0,8315.0,,14615.0,68194.0,22847.0,1220.0,10143.0,33984.0,68194.0,6555.0,-2225.0,-5715.0,-1386.0,5105.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2021,33498.0,25028.0,8470.0,25.0,141.0,2080.0,2799.0,18.0,2272.0,12.1,62.0,240.0,46223.0,46463.0,3869.0,,17291.0,67622.0,21553.0,1567.0,9612.0,34890.0,67622.0,6170.0,407.0,-5980.0,596.0,5097.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2022,38654.0,28397.0,10258.0,27.0,127.0,2144.0,4481.0,24.0,3389.0,13.64,73.0,240.0,47771.0,48011.0,1290.0,,20474.0,69776.0,22665.0,1287.0,12849.0,32975.0,69776.0,8985.0,-5556.0,-5193.0,-1765.0,7550.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2023,43886.0,32235.0,11650.0,27.0,172.0,2529.0,9408.0,9.0,8513.0,35.32,33.0,240.0,55755.0,55995.0,6886.0,,17831.0,80712.0,24065.0,4973.0,14824.0,36849.0,80712.0,4959.0,-7220.0,2376.0,115.0,2895.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2024,48497.0,35479.0,13018.0,27.0,238.0,2557.0,11088.0,13.0,9610.0,39.91,34.0,240.0,63427.0,63667.0,3274.0,,18387.0,85328.0,23248.0,5354.0,15026.0,41700.0,85328.0,12135.0,-763.0,-6710.0,4662.0,9964.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2025,52578.0,37464.0,15114.0,29.0,231.0,2575.0,13752.0,20.0,10965.0,45.55,35.0,240.0,71978.0,72218.0,2362.0,,17328.0,91908.0,22586.0,6644.0,18354.0,44324.0,91908.0,14072.0,-5183.0,-7906.0,983.0,12005.0
SUNPHARMA.NS,Sun Pharmaceutical,Pharmaceuticals,2026,58462.0,40731.0,17731.0,30.0,339.0,2938.0,15119.0,24.0,11509.0,47.84,33.0,240.0,83330.0,83570.0,4627.0,,20588.0,108785.0,34493.0,1381.0,24723.0,48189.0,108785.0,12419.0,-11344.0,-2513.0,-1437.0,8906.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2015,7993.0,7201.0,792.0,10.0,82.0,133.0,500.0,43.0,273.0,3.86,6.0,62.0,5431.0,5493.0,1324.0,,2641.0,9458.0,4922.0,47.0,622.0,3867.0,9458.0,418.0,-207.0,-392.0,-182.0,239.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2016,6637.0,6271.0,366.0,6.0,117.0,117.0,170.0,118.0,-37.0,-0.08,-2572.0,63.0,6184.0,6247.0,1354.0,,2294.0,9895.0,4662.0,39.0,1366.0,3828.0,9895.0,116.0,145.0,-282.0,-21.0,-30.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2017,6780.0,5988.0,791.0,12.0,92.0,126.0,662.0,30.0,455.0,5.94,38.0,63.0,6202.0,6265.0,787.0,,2499.0,9551.0,4573.0,63.0,1451.0,3465.0,9551.0,741.0,145.0,-816.0,70.0,609.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2018,6815.0,5976.0,839.0,12.0,43.0,116.0,753.0,25.0,556.0,7.56,30.0,63.0,6968.0,7031.0,1068.0,,2362.0,10461.0,4798.0,135.0,1161.0,4366.0,10461.0,356.0,-31.0,-30.0,294.0,6.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2019,7252.0,6466.0,786.0,11.0,52.0,123.0,735.0,36.0,457.0,6.23,39.0,63.0,7269.0,7332.0,1141.0,,2408.0,10881.0,4913.0,424.0,1188.0,4355.0,10881.0,210.0,53.0,-224.0,39.0,-47.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2020,9637.0,8345.0,1292.0,13.0,78.0,242.0,809.0,34.0,460.0,4.8,54.0,92.0,13723.0,13815.0,1586.0,,3072.0,18473.0,11656.0,95.0,1323.0,5399.0,18473.0,1082.0,-622.0,-308.0,152.0,931.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2021,11602.0,10058.0,1544.0,13.0,69.0,255.0,1311.0,24.0,930.0,8.95,44.0,92.0,14442.0,14534.0,1634.0,,4050.0,20218.0,12023.0,113.0,806.0,7276.0,20218.0,1656.0,-346.0,-426.0,884.0,1477.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2022,12425.0,10707.0,1719.0,14.0,73.0,278.0,1456.0,26.0,1015.0,9.78,60.0,92.0,15050.0,15142.0,1412.0,,4521.0,21075.0,12599.0,247.0,797.0,7431.0,21075.0,1516.0,-1317.0,-995.0,-796.0,1270.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2023,13783.0,11927.0,1856.0,13.0,87.0,304.0,1794.0,25.0,1320.0,12.48,65.0,93.0,16184.0,16277.0,1600.0,,4886.0,22762.0,13070.0,295.0,1433.0,7965.0,22762.0,1461.0,-834.0,-714.0,-87.0,1321.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2024,15206.0,12922.0,2284.0,15.0,130.0,377.0,1696.0,23.0,1215.0,11.63,64.0,95.0,15962.0,16057.0,3477.0,,8345.0,27879.0,19358.0,190.0,871.0,7461.0,27879.0,1937.0,-1911.0,256.0,281.0,1626.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2025,17618.0,15139.0,2479.0,14.0,290.0,601.0,1777.0,22.0,1287.0,12.92,64.0,99.0,19902.0,20001.0,2393.0,,9437.0,31831.0,21477.0,218.0,969.0,9167.0,31831.0,2057.0,-2303.0,453.0,206.0,1643.0
TATACONSUM.NS,Tata Consumer Products,FMCG,2026,20290.0,17499.0,2792.0,14.0,137.0,627.0,2173.0,25.0,1547.0,15.59,64.0,99.0,21689.0,21788.0,2820.0,,9672.0,34279.0,22019.0,481.0,1443.0,10336.0,34279.0,2422.0,-1311.0,-1075.0,35.0,2016.0
TATASTEEL.NS,Tata Steel,Metals,2015,139504.0,136095.0,3409.0,2.0,4848.0,5944.0,-1388.0,185.0,-3939.0,-3.48,-20.0,971.0,30378.0,31349.0,80701.0,,47059.0,159109.0,68100.0,28678.0,3455.0,58876.0,159109.0,11880.0,-9021.0,-2617.0,241.0,-169.0
TATASTEEL.NS,Tata Steel,Metals,2016,101965.0,102590.0,-625.0,-1.0,4221.0,5306.0,193.0,358.0,-497.0,-0.34,-203.0,970.0,42762.0,43732.0,81987.0,,51165.0,176884.0,72200.0,35996.0,10714.0,57974.0,176884.0,11455.0,-8794.0,-4729.0,-2068.0,1523.0
TATASTEEL.NS,Tata Steel,Metals,2017,112299.0,99156.0,13144.0,12.0,5072.0,5673.0,-1391.0,200.0,-4169.0,-3.76,-23.0,970.0,36849.0,37819.0,83014.0,,51614.0,172447.0,92007.0,15784.0,12457.0,52200.0,172447.0,10824.0,-9490.0,-2579.0,-1245.0,3397.0
TATASTEEL.NS,Tata Steel,Metals,2018,123249.0,101816.0,21433.0,17.0,5455.0,5742.0,21135.0,16.0,17743.0,11.93,9.0,1145.0,59726.0,60871.0,92147.0,,55704.0,208722.0,96105.0,16614.0,17899.0,78103.0,208722.0,8023.0,-11730.0,6640.0,2933.0,724.0
TATASTEEL.NS,Tata Steel,Metals,2019,157669.0,128351.0,29318.0,19.0,7660.0,7342.0,15841.0,42.0,9122.0,9.07,15.0,1145.0,67780.0,68925.0,100816.0,,63032.0,232773.0,124442.0,18641.0,5738.0,83952.0,232773.0,25336.0,-29176.0,-673.0,-4513.0,16712.0
TATASTEEL.NS,Tata Steel,Metals,2020,139817.0,122354.0,17463.0,12.0,7533.0,8441.0,-1395.0,-184.0,1174.0,1.38,74.0,1145.0,72431.0,73576.0,116328.0,,59245.0,249149.0,134551.0,19497.0,6285.0,88816.0,249149.0,20169.0,-14012.0,-1695.0,4462.0,10156.0
TATASTEEL.NS,Tata Steel,Metals,2021,156477.0,125973.0,30504.0,19.0,7607.0,9234.0,13844.0,41.0,8190.0,6.26,40.0,1198.0,73041.0,74239.0,88501.0,,81169.0,243909.0,135775.0,19007.0,10682.0,78445.0,243909.0,44327.0,-9437.0,-37090.0,-2200.0,37793.0
TATASTEEL.NS,Tata Steel,Metals,2022,243959.0,180469.0,63490.0,26.0,5462.0,9101.0,50227.0,17.0,41749.0,32.88,16.0,1221.0,113222.0,114443.0,75561.0,,92417.0,282422.0,133288.0,22046.0,13140.0,113948.0,282422.0,44381.0,-10905.0,-23401.0,10075.0,34428.0
TATASTEEL.NS,Tata Steel,Metals,2023,243353.0,211053.0,32300.0,13.0,6299.0,9335.0,18235.0,56.0,8075.0,7.17,50.0,1221.0,101861.0,103082.0,84893.0,,97421.0,285396.0,146621.0,31213.0,8410.0,99151.0,285396.0,21683.0,-18179.0,-6981.0,-3477.0,7868.0
TATASTEEL.NS,Tata Steel,Metals,2024,229171.0,206923.0,22248.0,10.0,7508.0,9882.0,-1147.0,328.0,-4910.0,-3.55,-101.0,1247.0,90788.0,92035.0,87082.0,,90195.0,269312.0,148814.0,34356.0,6258.0,79885.0,269312.0,20301.0,-14253.0,-11097.0,-5049.0,2569.0
TATASTEEL.NS,Tata Steel,Metals,2025,218543.0,193244.0,25298.0,12.0,7341.0,10421.0,8413.0,62.0,3174.0,2.74,131.0,1247.0,89922.0,91169.0,94801.0,,89488.0,275459.0,150914.0,41622.0,6194.0,76728.0,275459.0,23138.0,-13611.0,-7002.0,2524.0,8731.0
TATASTEEL.NS,Tata Steel,Metals,2026,232140.0,197788.0,34352.0,15.0,7167.0,11955.0,15969.0,32.0,10886.0,8.65,46.0,1247.0,100920.0,102167.0,92382.0,,101965.0,296515.0,179908.0,28497.0,7089.0,81021.0,296515.0,35064.0,-14397.0,-21387.0,-720.0,21906.0
TCS.NS,Tata Consultancy Services,Information Technology,2015,94648.0,70167.0,24482.0,26.0,104.0,1799.0,26298.0,24.0,20060.0,50.68,78.0,196.0,50439.0,50635.0,358.0,,22325.0,73318.0,11638.0,2766.0,1662.0,57252.0,73318.0,19369.0,-1807.0,-17168.0,394.0,16426.0
TCS.NS,Tata Consultancy Services,Information Technology,2016,108646.0,77969.0,30677.0,28.0,33.0,1888.0,31840.0,24.0,24338.0,61.58,35.0,197.0,70875.0,71072.0,245.0,,16974.0,88291.0,11774.0,1670.0,22822.0,52025.0,88291.0,19109.0,-5010.0,-9666.0,4433.0,17144.0
TCS.NS,Tata Consultancy Services,Information Technology,2017,117966.0,85655.0,32311.0,27.0,32.0,1987.0,34513.0,24.0,26357.0,66.71,35.0,197.0,86017.0,86214.0,289.0,,15830.0,102333.0,11701.0,1541.0,41980.0,47111.0,102333.0,25223.0,-16895.0,-11026.0,-2698.0,23270.0
TCS.NS,Tata Consultancy Services,Information Technology,2018,123104.0,90588.0,32516.0,26.0,52.0,2014.0,34092.0,24.0,25880.0,67.46,37.0,191.0,84937.0,85128.0,247.0,,19751.0,105126.0,11973.0,1278.0,36008.0,55867.0,105126.0,25067.0,3104.0,-26885.0,1286.0,23263.0
TCS.NS,Tata Consultancy Services,Information Technology,2019,146463.0,106957.0,39506.0,27.0,198.0,2056.0,41563.0,24.0,31562.0,83.87,36.0,375.0,89071.0,89446.0,62.0,,24393.0,113901.0,12290.0,963.0,29330.0,71318.0,113901.0,28593.0,1645.0,-27897.0,2341.0,26461.0
TCS.NS,Tata Consultancy Services,Information Technology,2020,156949.0,114840.0,42109.0,27.0,924.0,3529.0,42248.0,23.0,32447.0,86.19,85.0,375.0,83751.0,84126.0,8174.0,,27827.0,120127.0,20928.0,906.0,26356.0,71937.0,120127.0,32369.0,8968.0,-39915.0,1422.0,29281.0
TCS.NS,Tata Consultancy Services,Information Technology,2021,164177.0,117631.0,46546.0,28.0,637.0,4065.0,43760.0,26.0,32562.0,87.67,43.0,370.0,86063.0,86433.0,7795.0,,35764.0,129992.0,21021.0,926.0,29373.0,78672.0,129992.0,38802.0,-7956.0,-32634.0,-1788.0,35663.0
TCS.NS,Tata Consultancy Services,Information Technology,2022,191754.0,138697.0,53057.0,28.0,784.0,4604.0,51687.0,26.0,38449.0,104.75,41.0,366.0,88773.0,89139.0,7818.0,,43967.0,140924.0,21298.0,1205.0,30485.0,87936.0,140924.0,39949.0,-738.0,-33581.0,5630.0,36985.0
TCS.NS,Tata Consultancy Services,Information Technology,2023,225458.0,166199.0,59259.0,26.0,779.0,5022.0,56907.0,26.0,42303.0,115.19,100.0,366.0,90058.0,90424.0,7688.0,,44747.0,142859.0,20515.0,1234.0,37163.0,83947.0,142859.0,41965.0,548.0,-47878.0,-5365.0,38902.0
TCS.NS,Tata Consultancy Services,Information Technology,2024,240893.0,176597.0,64296.0,27.0,778.0,4985.0,61997.0,26.0,46099.0,126.88,58.0,362.0,90127.0,90489.0,8021.0,,46962.0,145472.0,19604.0,1564.0,31762.0,92542.0,145472.0,44338.0,6091.0,-48536.0,1893.0,41688.0
TCS.NS,Tata Consultancy Services,Information Technology,2025,255324.0,187917.0,67407.0,26.0,796.0,5242.0,65331.0,25.0,48797.0,134.2,94.0,362.0,94394.0,94756.0,9392.0,,54501.0,158649.0,23053.0,1546.0,30964.0,103086.0,158649.0,48908.0,-2144.0,-47438.0,-674.0,44994.0
TCS.NS,Tata Consultancy Services,Information Technology,2026,267021.0,194623.0,72398.0,27.0,1227.0,5560.0,65487.0,24.0,49454.0,136.01,81.0,362.0,106878.0,107240.0,11283.0,,62644.0,181167.0,31343.0,2665.0,33988.0,113171.0,181167.0,52094.0,-11886.0,-42133.0,-1925.0,48013.0
TECHM.NS,Tech Mahindra,Information Technology,2015,22621.0,18428.0,4193.0,19.0,69.0,611.0,3618.0,27.0,2659.0,27.35,22.0,480.0,11768.0,12248.0,700.0,,6899.0,19848.0,4033.0,568.0,2103.0,13145.0,19848.0,2448.0,-1865.0,-829.0,-246.0,1335.0
TECHM.NS,Tech Mahindra,Information Technology,2016,26494.0,22234.0,4260.0,16.0,97.0,759.0,3857.0,22.0,3027.0,30.92,35.0,436.0,14155.0,14591.0,1091.0,,6843.0,22525.0,4309.0,629.0,1297.0,16289.0,22525.0,3137.0,-1453.0,-496.0,1188.0,2266.0
TECHM.NS,Tech Mahindra,Information Technology,2017,29141.0,24956.0,4184.0,14.0,129.0,978.0,3853.0,26.0,2851.0,28.88,28.0,439.0,15998.0,16437.0,1366.0,,8254.0,26057.0,6460.0,373.0,2396.0,16828.0,26057.0,4071.0,-2893.0,-1571.0,-392.0,3311.0
TECHM.NS,Tech Mahindra,Information Technology,2018,30773.0,26063.0,4710.0,15.0,162.0,1085.0,4879.0,22.0,3786.0,38.78,33.0,442.0,18401.0,18843.0,2397.0,,9192.0,30431.0,7622.0,240.0,4841.0,17728.0,30431.0,3554.0,-3319.0,-269.0,-35.0,2763.0
TECHM.NS,Tech Mahindra,Information Technology,2019,34742.0,28471.0,6271.0,18.0,133.0,1129.0,5543.0,23.0,4289.0,43.7,29.0,444.0,19841.0,20285.0,1996.0,,11166.0,33446.0,7061.0,276.0,7342.0,18766.0,33446.0,4432.0,-2104.0,-2251.0,77.0,3653.0
TECHM.NS,Tech Mahindra,Information Technology,2020,36868.0,31365.0,5503.0,15.0,192.0,1446.0,5058.0,23.0,3897.0,41.76,32.0,436.0,21377.0,21813.0,3670.0,,11834.0,37318.0,8872.0,50.0,5848.0,22548.0,37318.0,4358.0,1081.0,-4466.0,974.0,3529.0
TECHM.NS,Tech Mahindra,Information Technology,2021,37855.0,31059.0,6796.0,18.0,174.0,1458.0,5953.0,27.0,4353.0,45.73,89.0,437.0,24428.0,24865.0,2901.0,,11836.0,39602.0,9018.0,118.0,10238.0,20228.0,39602.0,8094.0,-5433.0,-2987.0,-326.0,7521.0
TECHM.NS,Tech Mahindra,Information Technology,2022,44646.0,36626.0,8020.0,18.0,163.0,1520.0,7452.0,24.0,5630.0,57.27,47.0,439.0,26447.0,26886.0,2618.0,,14911.0,44416.0,14784.0,165.0,4884.0,24583.0,44416.0,5285.0,480.0,-4667.0,1098.0,4450.0
TECHM.NS,Tech Mahindra,Information Technology,2023,53290.0,45527.0,7763.0,15.0,326.0,1957.0,6446.0,25.0,4857.0,49.6,91.0,440.0,27484.0,27924.0,2740.0,,15162.0,45827.0,14932.0,120.0,3388.0,27388.0,45827.0,5572.0,-226.0,-5078.0,267.0,4603.0
TECHM.NS,Tech Mahindra,Information Technology,2024,51996.0,47489.0,4506.0,9.0,392.0,1817.0,3224.0,26.0,2397.0,24.14,150.0,441.0,26228.0,26669.0,2537.0,,13943.0,43149.0,13903.0,133.0,3238.0,25875.0,43149.0,6376.0,-1318.0,-4767.0,291.0,5639.0
TECHM.NS,Tech Mahindra,Information Technology,2025,52988.0,46024.0,6964.0,13.0,322.0,1853.0,5653.0,25.0,4253.0,43.43,94.0,442.0,26919.0,27361.0,2025.0,,14880.0,44267.0,13982.0,21.0,3182.0,27082.0,44267.0,5786.0,-15.0,-5799.0,-29.0,5303.0
TECHM.NS,Tech Mahindra,Information Technology,2026,56815.0,47783.0,9033.0,16.0,337.0,1882.0,6573.0,27.0,4806.0,49.1,94.0,443.0,29173.0,29616.0,2186.0,,17366.0,49168.0,14864.0,27.0,3426.0,30851.0,49168.0,6172.0,-314.0,-5130.0,728.0,5626.0
TITAN.NS,Titan Company,Consumer Durables,2015,11913.0,10761.0,1153.0,10.0,81.0,90.0,1049.0,22.0,816.0,9.19,25.0,89.0,2995.0,3084.0,100.0,,2684.0,5868.0,699.0,55.0,3.0,5111.0,5868.0,503.0,-118.0,-1005.0,-620.0,296.0
TITAN.NS,Titan Company,Consumer Durables,2016,11276.0,10337.0,939.0,8.0,42.0,98.0,868.0,22.0,675.0,7.6,29.0,89.0,3418.0,3507.0,113.0,,2723.0,6342.0,771.0,107.0,30.0,5434.0,6342.0,576.0,-159.0,-505.0,-88.0,324.0
TITAN.NS,Titan Company,Consumer Durables,2017,13261.0,12097.0,1164.0,9.0,38.0,111.0,973.0,28.0,697.0,8.01,32.0,89.0,4144.0,4233.0,1882.0,,2293.0,8408.0,1189.0,152.0,431.0,6636.0,8408.0,1712.0,-953.0,-166.0,594.0,1461.0
TITAN.NS,Titan Company,Consumer Durables,2018,16120.0,14476.0,1644.0,10.0,53.0,131.0,1530.0,28.0,1102.0,12.73,29.0,89.0,5001.0,5090.0,1691.0,,2740.0,9521.0,1474.0,43.0,36.0,7968.0,9521.0,-51.0,98.0,-252.0,-206.0,-350.0
TITAN.NS,Titan Company,Consumer Durables,2019,19779.0,17785.0,1994.0,10.0,53.0,163.0,1957.0,29.0,1389.0,15.82,32.0,89.0,5981.0,6070.0,2393.0,,3247.0,11710.0,1567.0,32.0,108.0,10003.0,11710.0,1243.0,-797.0,-489.0,-43.0,980.0
TITAN.NS,Titan Company,Consumer Durables,2020,21052.0,18589.0,2463.0,12.0,166.0,348.0,2102.0,29.0,1493.0,16.91,24.0,89.0,6580.0,6669.0,3562.0,,3313.0,13544.0,2633.0,18.0,158.0,10735.0,13544.0,-348.0,235.0,-242.0,-355.0,-693.0
TITAN.NS,Titan Company,Consumer Durables,2021,21644.0,19919.0,1725.0,8.0,203.0,375.0,1327.0,27.0,974.0,10.96,37.0,89.0,7408.0,7497.0,5638.0,,3309.0,16444.0,2523.0,32.0,2824.0,11065.0,16444.0,4139.0,-2799.0,-1234.0,106.0,4000.0
TITAN.NS,Titan Company,Consumer Durables,2022,28799.0,25455.0,3344.0,12.0,218.0,399.0,2904.0,24.0,2198.0,24.48,31.0,89.0,9214.0,9303.0,7275.0,,4610.0,21188.0,2544.0,85.0,294.0,18265.0,21188.0,-724.0,1165.0,-403.0,38.0,-940.0
TITAN.NS,Titan Company,Consumer Durables,2023,40575.0,35693.0,4882.0,12.0,300.0,441.0,4447.0,26.0,3274.0,36.61,27.0,89.0,11762.0,11851.0,9367.0,,5802.0,27020.0,2998.0,144.0,2515.0,21363.0,27020.0,1370.0,-1814.0,457.0,13.0,950.0
TITAN.NS,Titan Company,Consumer Durables,2024,51084.0,45792.0,5292.0,10.0,619.0,584.0,4623.0,24.0,3496.0,39.38,28.0,89.0,9304.0,9393.0,15528.0,,6626.0,31547.0,3709.0,97.0,2345.0,25396.0,31547.0,1695.0,-189.0,-1329.0,177.0,1024.0
TITAN.NS,Titan Company,Consumer Durables,2025,60456.0,54762.0,5694.0,9.0,953.0,693.0,4535.0,26.0,3337.0,37.59,29.0,89.0,11535.0,11624.0,20777.0,,8244.0,40645.0,4062.0,105.0,1988.0,34490.0,40645.0,-541.0,546.0,-7.0,-2.0,-1011.0
TITAN.NS,Titan Company,Consumer Durables,2026,87584.0,79229.0,8355.0,10.0,1180.0,826.0,6801.0,25.0,5073.0,57.14,26.0,89.0,15614.0,15703.0,14551.0,,30307.0,60561.0,6906.0,135.0,3506.0,50014.0,60561.0,5590.0,-2934.0,-2159.0,497.0,4713.0
TRENT.NS,Trent,Retail,2015,2284.0,2196.0,88.0,4.0,22.0,75.0,200.0,35.0,129.0,2.6,26.0,33.0,1389.0,1422.0,267.0,,518.0,2207.0,668.0,92.0,740.0,706.0,2207.0,-10.0,-306.0,310.0,-6.0,-166.0
TRENT.NS,Trent,Retail,2016,1686.0,1596.0,90.0,5.0,48.0,39.0,90.0,39.0,55.0,1.11,54.0,33.0,1431.0,1464.0,400.0,,292.0,2157.0,477.0,55.0,1067.0,558.0,2157.0,109.0,-98.0,-13.0,-2.0,-21.0
TRENT.NS,Trent,Retail,2017,1812.0,1679.0,134.0,7.0,46.0,41.0,128.0,34.0,85.0,1.7,39.0,33.0,1514.0,1547.0,392.0,,283.0,2222.0,549.0,5.0,1080.0,588.0,2222.0,102.0,-44.0,-51.0,7.0,34.0
TRENT.NS,Trent,Retail,2018,2157.0,1949.0,208.0,10.0,44.0,46.0,147.0,41.0,87.0,1.74,44.0,33.0,1562.0,1595.0,391.0,,349.0,2336.0,613.0,10.0,1023.0,691.0,2336.0,77.0,-4.0,-74.0,-1.0,-30.0
TRENT.NS,Trent,Retail,2019,2630.0,2390.0,241.0,9.0,51.0,52.0,168.0,44.0,95.0,1.95,45.0,33.0,1613.0,1646.0,494.0,,418.0,2559.0,662.0,87.0,883.0,927.0,2559.0,21.0,-37.0,37.0,21.0,-174.0
TRENT.NS,Trent,Retail,2020,3486.0,2957.0,529.0,15.0,263.0,247.0,165.0,36.0,106.0,2.3,29.0,36.0,2352.0,2388.0,300.0,,2819.0,5507.0,2738.0,23.0,1515.0,1230.0,5507.0,361.0,-809.0,452.0,5.0,247.0
